Cueanexo,Primario,Secundario,Inicial,id_departamento
20149400,1,1,,21130
20149600, ,1,,21010
20149700,1, ,,21130
20149800,1, ,,21040
20149900,1,1,1,21130
20150000,1, ,,21030
20150100, ,1,,21030
20150400,1,1,1,21120
20150500,1, ,,21090
20150600,1,1,1,21130
20150700, ,1,,21020
20150800,1, ,1,21020
20150900,1, ,,21100
20151000,1, ,,21100
20151100,1,1,1,21130
20151200, ,1,,21130
20151300,1,1,1,21130
20151400,1,1,1,21130
20151600,1, ,,21120
20151700, ,1,,21050
20151800,1,1,1,21030
20151900,1,1,1,21070
20152000,1,1,1,21130
20152100,1, ,,21110
20152200, , ,1,21040
20152201, , ,1,21040
20152202, , ,1,21040
20152203, , ,1,21040
20152204, , ,1,21040
20152300,1, ,,21130
20152400, ,1,,21010
20152500, ,1,,21040
20152600,1, ,,21050
20152700, ,1,,21120
20153000,1,1,1,21120
20153100, ,1,,21010
20153200,1, ,,21040
20153300,1, ,,21080
20153400,1,1,1,21080
20153500,1, ,1,21080
20153600,1, ,,21080
20153800,1,1,1,21110
20153900,1, ,,21110
20154000,1, ,,21060
20154100,1, ,,21120
20154400, , ,1,21110
20154401, , ,1,21110
20154402, , ,1,21110
20154403, , ,1,21110
20154500, , ,1,21030
20154501, , ,1,21050
20154503, , ,1,21030
20154600,1, ,,21140
20154800,1, ,,21110
20154900,1, ,,21110
20155100, , ,1,21070
20155101, , ,1,21050
20155102, , ,1,21070
20155200, , ,1,21100
20155300, ,1,,21120
20155400, , ,1,21030
20155401, , ,1,21030
20155500,1, ,,21050
20155800, , ,,21050
20155900,1, ,,21060
20156300,1,1,1,21130
20156500,1, ,,21030
20156700,1,1,1,21060
20156900, , ,1,21150
20156902, , ,1,21150
20156903, , ,1,21150
20157000,1, ,,21110
20157100,1, ,,21040
20157200,1, ,,21040
20157400, , ,1,21100
20157401, , ,1,21090
20157402, , ,1,21090
20157403, , ,1,21100
20157500,1, ,,21030
20157700, , ,,21010
20158000,1, ,,21130
20158100,1, ,,21040
20158300, , ,1,21130
20158301, , ,1,21130
20158400,1, ,,21010
20158500,1, ,,21070
20158600,1,1,1,21110
20158700, , ,1,21110
20158701, , ,1,21120
20158702, , ,1,21110
20158800,1, ,,21100
20158900,1, ,,21100
20159100,1, ,,21110
20159200, , ,1,21110
20159201, , ,1,21110
20159202, , ,1,21110
20159203, , ,1,21110
20159204, , ,1,21110
20159205, , ,1,21110
20159300, , ,1,21100
20159301, , ,1,21100
20159302, , ,1,21100
20159500, , ,1,21060
20159502, , ,1,21060
20159600, , ,1,21040
20159601, , ,1,21040
20159602, , ,1,21040
20159700, , ,1,21120
20159701, , ,1,21120
20159702, , ,1,21120
20159703, , ,1,21120
20160000,1, ,,21030
20160100, , ,1,21130
20160101, , ,1,21130
20160102, , ,1,21130
20160200,1, ,,21030
20160300, , ,,21010
20160500, , ,,21140
20161000,1,1,1,21130
20161100,1,1,1,21070
20161500,1, ,1,21010
20161600, ,1,,21100
20161800,1, ,,21100
20162100, , ,1,21040
20162700, , ,1,21130
20162900,1,1,1,21120
20163100, , ,,21140
20163700,1, ,,21110
20163800, , ,1,21090
20163801, , ,1,21100
20163802, , ,1,21100
20163803, , ,1,21100
20163804, , ,1,21100
20163900,1, ,,21070
20164000,1, ,,21090
20164400, , ,,21140
20164600,1,1,1,21040
20164800,1, ,,21100
20164900, , ,,21140
20165000, , ,1,21100
20165200,1, ,,21110
20165300, , ,1,21110
20165301, , ,1,21110
20165302, , ,1,21110
20165303, , ,1,21100
20165600,1, ,1,21110
20165800, , ,1,21150
20165801, , ,1,21150
20165802, , ,1,21150
20165900,1, ,,21050
20166000,1, ,,21100
20166100,1, ,,21100
20166200,1, ,,21090
20166500,1, ,,21130
20166600, , ,1,21130
20166700, , ,,21110
20167100, ,1,,21040
20167300,1,1,1,21040
20167500,1,1,1,21100
20167600,1, ,,21100
20167700,1, ,,21100
20167800,1, ,,21090
20167900,1, ,,21040
20168000,1, ,1,21040
20168100,1,1,1,21040
20168200,1, ,,21040
20168300,1, ,,21070
20168400, , ,1,21070
20168500,1,1,1,21070
20168600,1, ,,21070
20168700,1, ,,21040
20168800,1,1,1,21040
20168900,1,1,1,21130
20169000,1,1,1,21140
20169100,1,1,1,21130
20169200, , ,1,21120
20169203, , ,1,21120
20169204, , ,1,21120
20169300,1,1,1,21040
20169400, ,1,,21040
20169600,1,1,1,21110
20169700, , ,1,21010
20169800,1, ,,21010
20169900,1,1,1,21030
20170000,1,1,1,21130
20170100, ,1,,21010
20170200,1,1,1,21070
20170300,1,1,1,21030
20170500,1,1,1,21100
20170600, , ,1,21060
20170601, , ,1,21060
20170602, , ,1,21060
20170603, , ,1,21060
20170900,1,1,1,21120
20171200,1, ,,21020
20171300,1, ,,21030
20171700, ,1,,21030
20171900,1, ,,21020
20172500, , ,,21020
20172700, , ,1,21120
20172800, , ,1,21100
20172900, , ,1,21040
20173000, , ,1,21060
20173200, , ,1,21110
20173300, , ,1,21120
20173600,1, ,1,21130
20173800, , ,,21130
20173900,1, ,1,21120
20174400, , ,,21060
20174500, , ,,21150
20174600, , ,,21020
20174800, , ,,21010
20175000,1,1,1,21120
20175100,1, ,,21010
20175300,1, ,1,21040
20175600,1, ,1,21120
20175900,1, ,1,21100
20176000, , ,1,21070
20176400,1, ,1,21050
20176900,1, ,1,21090
20177500,1, ,1,21120
20177800, ,1,,21030
20177801,1, ,1,21030
20178100, , ,,21010
20178200, , ,1,21010
20178300, ,1,,21080
20178400, , ,,21140
20178500, , ,1,21140
20178600, , ,,21140
20178700, , ,,21010
20178800,1, ,,21040
20178900, ,1,,21110
20179200,1, ,1,21130
20179800, , ,,21030
20180000, , ,,21010
20180300, ,1,,21050
20180900, , ,1,21010
20181100,1, ,1,21140
20181200,1, ,1,21150
20181700, , ,1,21080
20181900,1, ,1,21090
20182200,1, ,1,21110
20182300,1,1,,21080
20182600,1,1,1,21060
20183200, , ,,21080
20183300, ,1,,21070
20183400, , ,,21010
20183800, , ,1,21110
20183900,1, ,,21040
20184000,1, ,,21040
20184100, , ,1,21090
20184900, , ,,21120
20185000,1, ,1,21150
20185100, , ,1,21050
20185200, , ,1,21100
20185300, , ,,21030
20185600, , ,1,21030
20185601, , ,,21060
20185700, , ,1,21140
20185900, , ,,21150
20186500,1, ,1,21050
20186800,1, ,1,21020
20186900,1,1,1,21130
20187300,1, ,1,21050
20187700, , ,,21040
20188000, , ,,21060
20188200, , ,1,21150
20188300,1, ,1,21030
20188400, , ,1,21140
20188700,1, ,1,21070
20188800, ,1,,21050
20188900, , ,,21030
20189000, , ,1,21130
20189100, , ,1,21120
20189200,1, ,1,21090
20189400, , ,1,21070
20189500,1,1,1,21070
20189700,1, ,1,21100
20189900, , ,1,21040
20190000, , ,1,21040
20190100, , ,1,21070
20190500,1, ,1,21130
20190600,1, ,1,21090
20190700,1,1,1,21080
20191000,1, ,1,21130
20191900, , ,,21070
20192100, , ,,21030
20192600, , ,,21150
20193200, , ,,21010
20195700,1, ,1,21140
20195801, , ,1,21090
20195802, , ,1,21070
20195900, , ,,21030
20196200, , ,,21010
20203600, , ,,21050
20204200, , ,1,21020
20204400, , ,1,21140
20204700, , ,1,21140
20205100, , ,1,21110
20206000, , ,1,21050
20206100, , ,1,21120
20206200, , ,1,21120
20206300, , ,1,21010
20207200, , ,,21140
20207400,1, ,1,21060
20207500, , ,1,21080
20207800, , ,,21140
20207900, , ,,21030
20208200, , ,,21010
20208300, , ,,21120
20208500, , ,,21020
20208700, , ,,21020
20208800, , ,,21140
20208900, , ,,21010
20209000, , ,1,21150
20209300,1, ,1,21130
20209800, , ,,21130
20209900, , ,1,21030
20210100,1,1,1,21070
20211400, , ,,21030
20211500, , ,,21030
20211800, , ,,21100
20212000, , ,,21010
20212700,1,1,1,21030
20213200, , ,1,21140
20213400, , ,,21130
20213500, , ,,21070
20213900,1, ,,21080
20214000, , ,1,21080
20214100,1, ,,21080
20214300,1,1,1,21080
20217800,1, ,1,21140
20218000, , ,1,21140
20218600, , ,,21010
20218700, , ,,21140
20219100, , ,,21010
20219300, , ,,21030
20219600,1,1,1,21130
20219900, , ,1,21080
20220000, , ,1,21040
20220100, , ,1,21150
20220200, , ,1,21040
20220300, , ,1,21040
20220400, , ,1,21150
20220500, , ,1,21110
20220600, , ,1,21120
20220700, , ,1,21110
20220800, , ,1,21110
20220900, , ,1,21090
20221000, , ,1,21080
20221100, , ,1,21080
20221200, , ,1,21040
20221300, , ,1,21010
20221400,1, ,1,21030
20221500, ,1,,21130
20221600, , ,1,21050
20221700,1, ,1,21070
20221800, , ,1,21140
20222400,1,1,1,21130
20223700, , ,,21130
20223800, , ,1,21010
20223900, ,1,,21080
20224200, , ,,21010
20224400,1,1,1,21110
20224600,1, ,1,21070
20225000, , ,,21050
20225200, , ,,21070
20227000, , ,1,21070
20227100, , ,1,21080
20227200, , ,1,21090
20227400,1, ,,21080
20227500, ,1,,21120
20227800,1, ,,21040
20227900,1, ,,21040
20228200,1,1,1,21150
20228300,1,1,,21030
20228400,1, ,1,21150
20228700, , ,,21020
20229500, , ,,21140
20229600, , ,,21140
20230100, ,1,,21040
20230700, , ,1,21080
20230800, , ,1,21140
20230900, , ,1,21130
20232400, , ,,21010
20232700, , ,,21030
20232800, , ,,21010
20232900, , ,1,21020
20233000, , ,,21050
20233100, , ,,21040
20233300, , ,,21050
20233400, , ,1,21060
20233500, , ,,21020
20233600, , ,,21150
20233800, , ,,21010
20234100, , ,,21140
20234300, , ,,21060
20234400, , ,,21070
20234600, , ,,21090
20235000, ,1,,21080
20236200,1, ,1,21110
20236700, , ,,21030
20236800, , ,,21050
20236900, , ,,21030
20237000, , ,,21070
20237300, , ,1,21020
20237400,1, ,1,21100
20237600, , ,,21140
20237800, , ,,21110
20237900, , ,,21020
20238000, , ,,21020
20238700, , ,1,21150
20238900, , ,1,21020
20239800, ,1,,21130
20240100, , ,1,21150
20240200, , ,1,21090
20240300, , ,1,21020
20240900,1, ,1,21140
20241200, , ,,21030
20241800, , ,,21010
20241900, , ,1,21080
20242000, , ,,21110
20243500, ,1,,21110
20243800, , ,1,21080
20243801, , ,1,21080
20243900, , ,1,21080
20244000, , ,1,21080
20244100, , ,1,21080
20244101, , ,1,21080
20244200, ,1,,21090
20244300, , ,,21010
20244400, , ,1,21100
20244401, , ,1,21100
20244800, , ,,21010
20244900, , ,,21030
20245000, , ,,21030
20245200, , ,,21130
20245300, , ,,21080
20245500, , ,,21150
20246400, , ,,21070
20246500,1, ,,21080
20246600, , ,1,21050
20246700, , ,1,21040
20246900, , ,1,21010
20247000, , ,1,21040
20247500, ,1,,21150
20247600, , ,,21030
20247700, , ,,21010
20248200, , ,,21130
20248400, , ,,21090
20248800, , ,1,21110
20250300, , ,,21010
20250400, ,1,,21150
20250500, ,1,,21040
20250700, , ,1,21020
20250800, , ,1,21130
20250900, , ,1,21020
20251100,1, ,1,21150
20252500, , ,1,21150
20260500, , ,1,21010
20261700, , ,1,21020
20265200, , ,1,21040
20273700, , ,,21030
20273900, , ,,21010
20274000, , ,1,21100
20274204, , ,,21140
20274214, , ,,21010
20274500, , ,1,21040
20274700, , ,,21140
20274800,1, ,,21070
20275200, ,1,,21070
20278700, , ,,21010
20279300,1,1,1,21040
20280000, , ,1,21140
20280100,1,1,1,21140
20280200, , ,1,21080
20280300, , ,1,21040
20280301, , ,1,21040
20280400, , ,1,21080
20281000,1, ,,21080
20281400, , ,1,21010
20281500,1,1,,21020
20281600, , ,1,21120
20281700, , ,,21010
20282000, , ,,21020
20282100, , ,,21150
20282200, , ,,21030
20282300, , ,,21050
20282400,1, ,1,21150
20282500,1,1,1,21070
20282700,1,1,1,21040
20282800, , ,1,21040
20283000, , ,,21130
20283100, , ,,21140
20285000, ,1,,21040
20285800, , ,,21010
20286200, , ,,21080
20287100, , ,1,21080
20287500, ,1,,21090
20287600, , ,1,21020
20288100, , ,,21120
20288500, , ,,21010
20288700, , ,,21130
20290200, , ,1,21120
20290300, ,1,,21080
20290400, ,1,,21060
20290500, ,1,,21080
20290700, , ,1,21020
20290900, , ,,21010
20291000, , ,,21060
20291100, , ,,21090
20291500, , ,1,21130
20291700, , ,1,21100
20292900,1, ,1,21120
20293200, , ,1,21050
20293400, , ,1,21020
20294100, , ,1,21080
20294200, , ,1,21020
20294300,1, ,,21040
20294400,1,1,1,21020
20294800, , ,1,21090
20294900, , ,1,21080
20295000, , ,1,21080
20295100, , ,,21010
20295200, , ,1,21080
20295300, , ,1,21030
20295400, , ,,21010
20295500, , ,1,21140
20296100, , ,1,21080
20296700, , ,1,21100
20297500, , ,1,21030
20298100, , ,1,21100
20298200, , ,1,21080
20298300,1, ,1,21040
20298400, , ,1,21080
20298500, , ,1,21140
20298600, ,1,,21080
20298700, ,1,,21080
20298900,1, ,,21080
20299100, , ,1,21080
20299300, , ,,21010
20299400, , ,,21020
20299500, , ,,21020
20299600, , ,,21010
20299700, , ,,21120
20300100, ,1,,21130
20300101, , ,1,21130
20300400, , ,1,21130
20300700, , ,1,21040
20301000,1, ,,21080
20301001, , ,1,21080
20301100, , ,1,21010
20301800, , ,,21020
20302500, , ,1,21130
20302700, ,1,,21010
20302800, ,1,,21090
20302900, ,1,,21100
20303000, ,1,,21120
20303100, ,1,,21040
20303200, ,1,,21090
20303300, ,1,,21080
20303400, ,1,,21050
20303500, ,1,,21100
20303700, , ,1,21080
20303800, , ,1,21120
20303900, , ,1,21040
20304000, , ,,21020
20304100, , ,1,21070
20304200,1, ,1,21110
20304500, , ,1,21070
20304600,1, ,1,21060
20304900, , ,,21030
20305700, , ,1,21010
20305800, , ,,21050
20306100, , ,1,21080
20306200, , ,,21040
20306300, , ,1,21090
20306400, , ,,21050
20306600, , ,1,21030
20306700, , ,1,21150
20307100, , ,1,21080
20307300, , ,1,21130
20307400, , ,1,21120
20307500, ,1,,21090
20307600,1,1,,21040
20307800, , ,,21060
20307900,1, ,,21080
20308000,1, ,,21080
20308600, , ,1,21010
20308700, , ,1,21010
20308800, , ,,21050
20308900, , ,,21010
20309000, , ,,21010
20309100, , ,1,21090
20309200, , ,1,21090
20309300,1, ,,21010
20309400, , ,1,21080
20309500, , ,1,21040
20309600,1, ,,21090
20310000, , ,,21070
20310100, , ,,21050
20310800, , ,1,21010
20311200, , ,1,21080
20311400, , ,1,21100
20311500, , ,1,21110
20311600, , ,1,21040
20311700, , ,1,21060
20312100, , ,1,21040
20312300, , ,1,21130
20312400, , ,1,21040
20312500, , ,1,21080
20312600,1, ,,21100
20312700,1, ,,21080
20312800,1, ,,21040
20312900,1, ,,21080
20313000, , ,1,21010
20313100, , ,1,21010
20314000, , ,1,21060
20314100, , ,1,21020
20314200, , ,1,21140
20314300, , ,1,21070
20314400, , ,1,21060
20314800, , ,1,21050
20314900, , ,,21040
20315600, , ,1,21120
20315700, , ,,21010
20315900, , ,1,21110
20316000, , ,,21050
20316100, , ,1,21150
20316200, , ,1,21050
20316300, , ,1,21040
20316800, , ,1,21020
20318000, , ,1,21030
20318100, , ,1,21060
20318200, , ,1,21040
20318300, , ,1,21030
20318400, , ,1,21010
20318500,1, ,,21040
29000500, ,1,,21010
29000700, ,1,,21010
29000800, ,1,,21020
29001300, , ,,21040
29001400, , ,,21020
29001600, , ,,21010
29003000,1,1,1,21060
29003001, , ,1,21140
60000100, , ,1,60490
60000200,1, ,,60490
60000300,1, ,,64270
60000400,1, ,1,64270
60000600, , ,,65680
60000700,1, ,,65680
60000900,1, ,,65680
60001000,1, ,,65680
60001200, ,1,,64080
60001300,1, ,,64080
60001400, , ,1,64080
60001500,1, ,,64080
60001600,1, ,,64080
60001700,1, ,,64080
60001800, , ,1,64080
60002000,1, ,,64080
60002200,1, ,,64080
60002300, , ,1,64080
60002400, , ,1,68540
60002500, , ,1,68540
60002700,1, ,,64970
60002800, , ,,64970
60002900, ,1,,64970
60003000, ,1,,64970
60003200,1, ,,64130
60003300, , ,1,64130
60003400,1, ,,64130
60003500, , ,1,64130
60003700,1, ,,64130
60003800,1, ,,64130
60003900, , ,1,64130
60004000, , ,1,64130
60004100,1, ,,64130
60004200,1, ,,64100
60004300, , ,1,65680
60004500, , ,1,63570
60004600, , ,1,68540
60004700, ,1,,68540
60004800, ,1,,63570
60005000,1, ,,63570
60005100, ,1,,63570
60005300, , ,1,63570
60005700,1, ,,64760
60005800,1, ,,64760
60005900,1, ,,64760
60006000,1, ,,63570
60006100, , ,1,63570
60006200,1, ,,63570
60006300, , ,1,63570
60006400,1, ,,63570
60006500, , ,1,63570
60006600, ,1,,65680
60006700,1, ,,67600
60006800,1, ,,67780
60006900, ,1,,67780
60007000, , ,1,67780
60007100,1, ,1,64100
60007200, , ,1,64100
60007500, , ,1,67600
60007600,1, ,,64760
60007700,1, ,,64760
60007800, , ,1,64760
60007900, , ,1,64760
60008000, , ,,64760
60008200, , ,1,64100
60008300, , ,1,67600
60008400, ,1,,67600
60008700, , ,1,67600
60008800, , ,1,64120
60008900,1, ,,63570
60009000, , ,1,63570
60009100,1, ,,63570
60009200, ,1,,67600
60009600,1, ,,67600
60009700,1, ,,65680
60009800, , ,1,64100
60009900, , ,1,65680
60010200,1, ,,65680
60010300,1, ,,64120
60010400,1, ,1,64120
60010500,1, ,,64760
60010600,1, ,,64760
60010800,1, ,,63570
60010900, , ,1,67600
60011000, ,1,,67780
60011100, , ,1,64080
60011200, , ,1,64100
60011300,1, ,,64100
60011400, , ,1,64100
60011600, , ,1,64100
60011700, , ,,64080
60011800, , ,,64080
60012000, , ,1,64080
60012100,1, ,,64080
60012300,1, ,,64080
60012500,1, ,,64100
60012600,1, ,1,64100
60012700, ,1,,64100
60012800, , ,1,64100
60012900,1, ,,64100
60013000, , ,1,64100
60013100, , ,1,65680
60013200, ,1,,65680
60013300,1, ,1,65680
60013400, ,1,,63570
60013500,1, ,,67600
60013600,1, ,1,67600
60013700,1, ,,67600
60013800, , ,,64120
60013900, , ,1,62180
60014000,1, ,,62180
60014100,1, ,,62180
60014200, , ,1,62180
60014300,1, ,,65680
60014400, , ,1,65680
60014500, , ,1,65680
60014600,1, ,,65680
60014700, , ,1,65680
60014800,1, ,,65680
60014900, , ,1,65680
60015000,1, ,,64080
60015100,1, ,,64080
60015200,1, ,,67700
60015300, ,1,,67700
60015400, , ,1,67700
60015500, , ,1,67700
60015700,1, ,,67700
60015800, , ,1,67910
60015900, , ,,68820
60016000, , ,1,68820
60016100,1, ,,68820
60016200,1, ,,68820
60016300, , ,1,68820
60016600, , ,1,68820
60016700, ,1,,68820
60016800,1, ,,67600
60017000,1, ,,67600
60017300,1, ,,63570
60017400,1, ,,63570
60017500, , ,1,63570
60017700,1, ,,63570
60017800, , ,1,68820
60017900, , ,1,68820
60018000, , ,1,68820
60018100, , ,1,68820
60018200, , ,1,68400
60018300, , ,1,63710
60018400,1, ,,63710
60018500,1, ,,63710
60018600, ,1,,63710
60018700, , ,1,68400
60018900,1, ,1,61260
60019000,1, ,,64120
60019200,1, ,1,63710
60019300, , ,1,67600
60019500,1, ,1,65150
60019600, , ,1,68820
60019700, ,1,,64120
60019800, ,1,,64120
60019900, , ,1,64120
60020000,1, ,,64120
60020100,1, ,,64120
60020200,1, ,,67600
60020400, , ,1,67600
60020500,1, ,,67600
60020700,1, ,,65150
60020900,1, ,,64120
60021000, , ,,63570
60021100, , ,1,63570
60021400, , ,1,68400
60021500, , ,1,68400
60021600, ,1,,67600
60021900, , ,,63510
60022000, , ,1,63510
60022100, , ,1,63510
60022200, , ,1,63510
60022300, ,1,,63510
60022400, ,1,,63510
60022500,1, ,,65680
60022900,1, ,,65680
60023000,1, ,,64100
60023100,1, ,,64100
60023300, , ,1,64100
60023400, , ,1,61260
60023500,1, ,,61260
60023600, , ,1,61260
60023700,1, ,,61260
60023800, , ,1,61260
60024000,1, ,,61260
60024100,1, ,,61260
60024300,1, ,,61260
60024400, , ,1,61260
60024500,1, ,,61260
60024600,1, ,,61260
60024800,1, ,,61260
60024900, , ,1,68820
60025000, , ,1,68820
60025100,1, ,,68820
60025200, , ,1,61260
60025300,1, ,,61260
60025500,1, ,,61260
60025700, ,1,,63570
60025800,1, ,1,63570
60025900,1, ,,63570
60026100, , ,1,63570
60026200,1, ,,63570
60026300, ,1,,63570
60026400,1, ,,63570
60026500,1, ,,67600
60026600,1, ,,67600
60026700, ,1,,67600
60026800,1, ,,64120
60026900,1, ,,67600
60027100,1, ,1,67600
60027200,1, ,,67600
60027500, , ,1,62030
60027600, , ,1,66020
60027700, , ,1,66020
60027800, , ,1,66020
60028000, , ,1,67700
60028200,1, ,,67000
60028300,1, ,,67000
60028400,1, ,,67000
60028500, ,1,,67000
60028700,1, ,,67000
60028800, ,1,,67000
60028900,1, ,,67000
60029000,1, ,,67000
60029200,1, ,,67000
60029400, , ,1,61260
60029500,1, ,,61260
60029600,1, ,,61260
60029700, , ,1,62030
60029800,1, ,,62180
60030000, , ,1,63570
60030100, , ,1,63570
60030300,1, ,,68330
60030400,1, ,,68330
60030500,1, ,1,68330
60030600,1, ,,68330
60030700, , ,1,62030
60030800,1, ,,62030
60030900,1, ,,68330
60031000,1, ,,68330
60031200,1, ,,68330
60031500,1, ,,68330
60031600,1, ,,68330
60031700,1, ,,63570
60031800,1, ,,63570
60031900,1, ,,63570
60032000, , ,1,63570
60032100, ,1,,63570
60032200, ,1,,63570
60032300,1, ,,68330
60032400,1, ,,68330
60032700,1, ,,68330
60032900,1, ,,68330
60033000,1, ,,68330
60033100,1, ,,68330
60033200,1, ,,67490
60033300, , ,1,67490
60033400, ,1,,67490
60033500, , ,1,67490
60033600,1, ,,67490
60033800,1, ,,67490
60034100,1, ,,67490
60034200, , ,1,67490
60034300, ,1,,67490
60034500,1, ,,63220
60034600,1, ,,63220
60034700,1, ,,63220
60035000,1, ,,68330
60035200,1, ,,68330
60035300, , ,1,68330
60035500,1, ,,68330
60035600,1, ,,68330
60035700,1, ,,68330
60035800,1, ,,68330
60035900, , ,1,68330
60036000, , ,1,68330
60036100, , ,1,68330
60036200, , ,1,68330
60036300, ,1,,68750
60036400,1, ,,68750
60036500,1, ,1,68750
60036600,1, ,,68750
60036700,1, ,,68750
60036900,1, ,,68750
60037000,1, ,,68750
60037100,1, ,,68750
60037200, , ,1,68750
60037300, , ,1,62180
60037400, , ,1,62180
60037500,1, ,,62180
60037600,1, ,,62180
60037700,1, ,,62180
60037800,1, ,,62180
60037900, , ,1,68750
60038000,1, ,,68750
60038300,1, ,,68750
60038400, , ,1,63570
60038500,1, ,,68750
60038600,1, ,,68750
60038700,1, ,,68750
60039200, , ,1,68330
60039300, , ,1,68330
60039400, , ,1,68330
60039500, , ,1,68330
60039600, , ,1,68330
60039700, , ,1,68330
60039800, , ,1,68330
60039900,1, ,,62180
60040100,1, ,,62180
60040200,1, ,,62180
60040300,1, ,,62180
60040400,1, ,,62180
60040500,1, ,,62180
60040600,1, ,,62180
60040800,1, ,,62180
60040900,1, ,,62180
60041000,1, ,,62180
60041100,1, ,,62180
60041200,1, ,,62180
60041300,1, ,,62180
60041400,1, ,,62180
60041700,1, ,,62180
60041800,1, ,,62180
60042200, , ,1,63710
60042300,1, ,,63710
60042400,1, ,,63710
60042600, , ,1,63710
60042700,1, ,,63710
60042800,1, ,,63710
60043000,1, ,,65150
60043100, ,1,,65150
60043200,1, ,,65150
60043300,1, ,,65150
60043400,1, ,1,65150
60043500, , ,1,65150
60043600,1, ,,65150
60043700, , ,1,65150
60043900,1, ,,65470
60044200,1, ,,65470
60044300, , ,1,65470
60044400,1, ,,62380
60044500, ,1,,62380
60044600, , ,1,62380
60044700, , ,1,62380
60044800, , ,1,68820
60044900,1, ,,67780
60045100,1, ,,67780
60045200, ,1,,63710
60045300,1, ,,60630
60045400,1, ,,60630
60045500,1, ,,60630
60045600, , ,1,60630
60045700,1, ,1,60630
60045800, , ,1,60630
60045900,1, ,,60630
60046000, , ,1,65680
60046100, , ,1,65680
60046200,1, ,,65680
60046300, , ,1,65680
60046500, , ,1,65680
60046600,1, ,,65680
60046700, ,1,,65680
60047000, , ,1,64100
60047100, , ,,64100
60047300,1, ,1,64100
60047400, ,1,,64100
60047500,1, ,1,64100
60047700, , ,1,64100
60048000, , ,1,64100
60048200, , ,1,60630
60048300, , ,,64100
60048500,1, ,,65680
60048600,1, ,,65600
60048800,1, ,,65600
60048900,1, ,,65600
60049000, ,1,,68260
60049100,1, ,,68260
60049200, , ,1,68260
60049400,1, ,,68260
60049500,1, ,,68260
60049700, ,1,,60630
60049900,1, ,,67910
60050000, ,1,,65680
60050100,1, ,,65680
60050200, , ,1,65680
60050300,1, ,,65680
60050500,1, ,,64100
60050600,1, ,,64100
60050700, ,1,,64100
60050800,1, ,,64100
60051000,1, ,,60630
60051100, , ,1,64410
60051300, , ,1,64410
60051400, , ,,63570
60051500, , ,1,63570
60051800, , ,1,63570
60052100,1, ,,63570
60052200,1, ,,64620
60052300,1, ,,64410
60052400, , ,1,65680
60052500,1, ,,65680
60052600, , ,1,65680
60053000,1, ,,65680
60053100, , ,1,65680
60053200, , ,1,65680
60053300,1, ,,65680
60053400, , ,1,65680
60053500, , ,1,64620
60053600, , ,1,64620
